No,Year,Team,Sport,Gold,Silver,Bronze,Participants,Total Gold,Total Silver,Total Bronze,Total Participants,weighted_score_numerator,weighted_score_denominator,adv
16204,1996,Belarus,Fencing,0.0,0.0,0.0,1,10.0,10.0,10.0,116,1.0,266.0,0.0037593984962406013
16205,1996,Belarus,Judo,0.0,0.0,0.0,4,14.0,14.0,28.0,387,4.0,639.0,0.006259780907668232
16206,1996,Belarus,Rhythmic Gymnastics,0.0,0.0,0.0,2,2.0,2.0,2.0,33,2.0,63.0,0.031746031746031744
16207,1996,Belarus,Sailing,0.0,0.0,0.0,4,10.0,10.0,10.0,312,4.0,462.0,0.008658008658008658
16208,1996,Belarus,Swimming,0.0,0.0,0.0,10,32.0,32.0,32.0,634,10.0,1114.0,0.008976660682226212
16209,1996,Belarus,Table Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,108,1.0,168.0,0.005952380952380952
16210,1996,Belarus,Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,104,1.0,164.0,0.006097560975609756
16211,1996,Belarus,Weightlifting,0.0,0.0,0.0,6,10.0,10.0,10.0,220,6.0,370.0,0.016216216216216217
16212,1996,Belgium,Archery,0.0,0.0,0.0,1,4.0,4.0,4.0,66,1.0,126.0,0.007936507936507936
16213,1996,Belgium,Athletics,0.0,0.0,0.0,8,44.0,44.0,44.0,1365,8.0,2025.0,0.003950617283950617
16214,1996,Belgium,Canoeing,0.0,0.0,0.0,2,16.0,16.0,16.0,269,2.0,509.0,0.003929273084479371
16215,1996,Belgium,Cycling,0.0,0.0,0.0,4,14.0,14.0,14.0,284,4.0,494.0,0.008097165991902834
16216,1996,Belgium,Equestrianism,0.0,0.0,0.0,3,6.0,6.0,6.0,85,3.0,175.0,0.017142857142857144
16217,1996,Belgium,Rhythmic Gymnastics,0.0,0.0,0.0,1,2.0,2.0,2.0,33,1.0,63.0,0.015873015873015872
16218,1996,Belgium,Rowing,0.0,0.0,0.0,3,14.0,14.0,14.0,206,3.0,416.0,0.007211538461538462
16219,1996,Belgium,Shooting,0.0,0.0,0.0,3,15.0,15.0,15.0,313,3.0,538.0,0.0055762081784386614
16220,1996,Belgium,Table Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,108,1.0,168.0,0.005952380952380952
16221,1996,Belgium,Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,104,1.0,164.0,0.006097560975609756
16222,1996,Belgium,Wrestling,0.0,0.0,0.0,1,20.0,20.0,20.0,401,1.0,701.0,0.0014265335235378032
16223,1996,Belize,Athletics,0.0,0.0,0.0,4,44.0,44.0,44.0,1365,4.0,2025.0,0.0019753086419753087
16224,1996,Belize,Cycling,0.0,0.0,0.0,1,14.0,14.0,14.0,284,1.0,494.0,0.0020242914979757085
16225,1996,Benin,Athletics,0.0,0.0,0.0,3,44.0,44.0,44.0,1365,3.0,2025.0,0.0014814814814814814
16226,1996,Bermuda,Athletics,0.0,0.0,0.0,3,44.0,44.0,44.0,1365,3.0,2025.0,0.0014814814814814814
16227,1996,Bermuda,Cycling,0.0,0.0,0.0,1,14.0,14.0,14.0,284,1.0,494.0,0.0020242914979757085
16228,1996,Bermuda,Equestrianism,0.0,0.0,0.0,1,6.0,6.0,6.0,85,1.0,175.0,0.005714285714285714
16229,1996,Bermuda,Sailing,0.0,0.0,0.0,3,10.0,10.0,10.0,312,3.0,462.0,0.006493506493506494
16230,1996,Bhutan,Archery,0.0,0.0,0.0,2,4.0,4.0,4.0,66,2.0,126.0,0.015873015873015872
16231,1996,Bolivia,Athletics,0.0,0.0,0.0,3,44.0,44.0,44.0,1365,3.0,2025.0,0.0014814814814814814
16232,1996,Bolivia,Cycling,0.0,0.0,0.0,1,14.0,14.0,14.0,284,1.0,494.0,0.0020242914979757085
16233,1996,Bolivia,Diving,0.0,0.0,0.0,1,4.0,4.0,4.0,97,1.0,157.0,0.006369426751592357
16234,1996,Bolivia,Fencing,0.0,0.0,0.0,1,10.0,10.0,10.0,116,1.0,266.0,0.0037593984962406013
16235,1996,Bolivia,Swimming,0.0,0.0,0.0,2,32.0,32.0,32.0,634,2.0,1114.0,0.0017953321364452424
16236,1996,Bosnia and Herzegovina,Athletics,0.0,0.0,0.0,2,44.0,44.0,44.0,1365,2.0,2025.0,0.0009876543209876543
16237,1996,Bosnia and Herzegovina,Canoeing,0.0,0.0,0.0,1,16.0,16.0,16.0,269,1.0,509.0,0.0019646365422396855
16238,1996,Bosnia and Herzegovina,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,387,1.0,639.0,0.001564945226917058
16239,1996,Bosnia and Herzegovina,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,313,1.0,538.0,0.0018587360594795538
16240,1996,Bosnia and Herzegovina,Swimming,0.0,0.0,0.0,2,32.0,32.0,32.0,634,2.0,1114.0,0.0017953321364452424
16241,1996,Bosnia and Herzegovina,Table Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,108,1.0,168.0,0.005952380952380952
16242,1996,Bosnia and Herzegovina,Wrestling,0.0,0.0,0.0,1,20.0,20.0,20.0,401,1.0,701.0,0.0014265335235378032
16243,1996,Botswana,Athletics,0.0,0.0,0.0,3,44.0,44.0,44.0,1365,3.0,2025.0,0.0014814814814814814
16244,1996,Botswana,Boxing,0.0,0.0,0.0,1,12.0,12.0,24.0,355,1.0,571.0,0.0017513134851138354
16245,1996,Brazil,Boxing,0.0,0.0,0.0,6,12.0,12.0,24.0,355,6.0,571.0,0.010507880910683012
16246,1996,Brazil,Canoeing,0.0,0.0,0.0,3,16.0,16.0,16.0,269,3.0,509.0,0.005893909626719057
16247,1996,Brazil,Cycling,0.0,0.0,0.0,3,14.0,14.0,14.0,284,3.0,494.0,0.006072874493927126
16248,1996,Brazil,Handball,0.0,0.0,0.0,1,2.0,2.0,2.0,20,1.0,50.0,0.02
16249,1996,Brazil,Rowing,0.0,0.0,0.0,2,14.0,14.0,14.0,206,2.0,416.0,0.004807692307692308
16250,1996,Brazil,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,313,1.0,538.0,0.0018587360594795538
16251,1996,Brazil,Table Tennis,0.0,0.0,0.0,2,4.0,4.0,4.0,108,2.0,168.0,0.011904761904761904
16252,1996,Brazil,Tennis,0.0,0.0,0.0,2,4.0,4.0,4.0,104,2.0,164.0,0.012195121951219513
16253,1996,Brazil,Weightlifting,0.0,0.0,0.0,1,10.0,10.0,10.0,220,1.0,370.0,0.002702702702702703
16254,1996,British Virgin Islands,Athletics,0.0,0.0,0.0,3,44.0,44.0,44.0,1365,3.0,2025.0,0.0014814814814814814
16255,1996,British Virgin Islands,Sailing,0.0,0.0,0.0,1,10.0,10.0,10.0,312,1.0,462.0,0.0021645021645021645
16256,1996,Brunei,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,313,1.0,538.0,0.0018587360594795538
16257,1996,Bulgaria,Archery,0.0,0.0,0.0,1,4.0,4.0,4.0,66,1.0,126.0,0.007936507936507936
16258,1996,Bulgaria,Badminton,0.0,0.0,0.0,3,5.0,5.0,5.0,124,3.0,199.0,0.01507537688442211
16259,1996,Bulgaria,Diving,0.0,0.0,0.0,1,4.0,4.0,4.0,97,1.0,157.0,0.006369426751592357
16260,1996,Bulgaria,Fencing,0.0,0.0,0.0,2,10.0,10.0,10.0,116,2.0,266.0,0.007518796992481203
16261,1996,Bulgaria,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,387,1.0,639.0,0.001564945226917058
16262,1996,Bulgaria,Rowing,0.0,0.0,0.0,3,14.0,14.0,14.0,206,3.0,416.0,0.007211538461538462
16263,1996,Bulgaria,Swimming,0.0,0.0,0.0,1,32.0,32.0,32.0,634,1.0,1114.0,0.0008976660682226212
16264,1996,Bulgaria,Tennis,0.0,0.0,0.0,2,4.0,4.0,4.0,104,2.0,164.0,0.012195121951219513
16265,1996,Bulgaria,Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,24,1.0,54.0,0.018518518518518517
16266,1996,Burkina Faso,Athletics,0.0,0.0,0.0,4,44.0,44.0,44.0,1365,4.0,2025.0,0.0019753086419753087
16267,1996,Burkina Faso,Boxing,0.0,0.0,0.0,1,12.0,12.0,24.0,355,1.0,571.0,0.0017513134851138354
16268,1996,Cambodia,Athletics,0.0,0.0,0.0,2,44.0,44.0,44.0,1365,2.0,2025.0,0.0009876543209876543
16269,1996,Cambodia,Swimming,0.0,0.0,0.0,2,32.0,32.0,32.0,634,2.0,1114.0,0.0017953321364452424
16270,1996,Cambodia,Wrestling,0.0,0.0,0.0,1,20.0,20.0,20.0,401,1.0,701.0,0.0014265335235378032
16271,1996,Cameroon,Athletics,0.0,0.0,0.0,5,44.0,44.0,44.0,1365,5.0,2025.0,0.0024691358024691358
16272,1996,Cameroon,Boxing,0.0,0.0,0.0,4,12.0,12.0,24.0,355,4.0,571.0,0.0070052539404553416
16273,1996,Cameroon,Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,387,1.0,639.0,0.001564945226917058
16274,1996,Cameroon,Weightlifting,0.0,0.0,0.0,1,10.0,10.0,10.0,220,1.0,370.0,0.002702702702702703
16275,1996,Cameroon,Wrestling,0.0,0.0,0.0,1,20.0,20.0,20.0,401,1.0,701.0,0.0014265335235378032
16276,1996,Canada,Archery,0.0,0.0,0.0,1,4.0,4.0,4.0,66,1.0,126.0,0.007936507936507936
16277,1996,Canada,Badminton,0.0,0.0,0.0,3,5.0,5.0,5.0,124,3.0,199.0,0.01507537688442211
16278,1996,Canada,Basketball,0.0,0.0,0.0,1,2.0,2.0,2.0,24,1.0,54.0,0.018518518518518517
16279,1996,Canada,Beach Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,42,1.0,72.0,0.013888888888888888
16280,1996,Canada,Equestrianism,0.0,0.0,0.0,3,6.0,6.0,6.0,85,3.0,175.0,0.017142857142857144
16281,1996,Canada,Fencing,0.0,0.0,0.0,2,10.0,10.0,10.0,116,2.0,266.0,0.007518796992481203
16282,1996,Canada,Gymnastics,0.0,0.0,0.0,2,14.0,16.0,14.0,88,2.0,308.0,0.006493506493506494
16283,1996,Canada,Judo,0.0,0.0,0.0,11,14.0,14.0,28.0,387,11.0,639.0,0.017214397496087636
16284,1996,Canada,Rhythmic Gymnastics,0.0,0.0,0.0,1,2.0,2.0,2.0,33,1.0,63.0,0.015873015873015872
16285,1996,Canada,Sailing,0.0,0.0,0.0,10,10.0,10.0,10.0,312,10.0,462.0,0.021645021645021644
16286,1996,Canada,Shooting,0.0,0.0,0.0,6,15.0,15.0,15.0,313,6.0,538.0,0.011152416356877323
16287,1996,Canada,Softball,0.0,0.0,0.0,1,1.0,1.0,1.0,8,1.0,23.0,0.043478260869565216
16288,1996,Canada,Table Tennis,0.0,0.0,0.0,3,4.0,4.0,4.0,108,3.0,168.0,0.017857142857142856
16289,1996,Canada,Tennis,0.0,0.0,0.0,4,4.0,4.0,4.0,104,4.0,164.0,0.024390243902439025
16290,1996,Canada,Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,24,1.0,54.0,0.018518518518518517
16291,1996,Canada,Weightlifting,0.0,0.0,0.0,2,10.0,10.0,10.0,220,2.0,370.0,0.005405405405405406
16292,1996,Canada-1,Badminton,0.0,0.0,0.0,2,5.0,5.0,5.0,124,2.0,199.0,0.010050251256281407
16293,1996,Canada-2,Badminton,0.0,0.0,0.0,2,5.0,5.0,5.0,124,2.0,199.0,0.010050251256281407
16294,1996,Canada-2,Beach Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,42,1.0,72.0,0.013888888888888888
16295,1996,Cape Verde,Athletics,0.0,0.0,0.0,3,44.0,44.0,44.0,1365,3.0,2025.0,0.0014814814814814814
16296,1996,Cayman Islands,Athletics,0.0,0.0,0.0,1,44.0,44.0,44.0,1365,1.0,2025.0,0.0004938271604938272
16297,1996,Cayman Islands,Cycling,0.0,0.0,0.0,1,14.0,14.0,14.0,284,1.0,494.0,0.0020242914979757085
16298,1996,Cayman Islands,Sailing,0.0,0.0,0.0,5,10.0,10.0,10.0,312,5.0,462.0,0.010822510822510822
16299,1996,Central African Republic,Athletics,0.0,0.0,0.0,5,44.0,44.0,44.0,1365,5.0,2025.0,0.0024691358024691358
16300,1996,Chad,Athletics,0.0,0.0,0.0,4,44.0,44.0,44.0,1365,4.0,2025.0,0.0019753086419753087
16301,1996,Chile,Athletics,0.0,0.0,0.0,4,44.0,44.0,44.0,1365,4.0,2025.0,0.0019753086419753087
16302,1996,Chile,Boxing,0.0,0.0,0.0,1,12.0,12.0,24.0,355,1.0,571.0,0.0017513134851138354
16303,1996,Chile,Cycling,0.0,0.0,0.0,2,14.0,14.0,14.0,284,2.0,494.0,0.004048582995951417
16304,1996,Chile,Fencing,0.0,0.0,0.0,1,10.0,10.0,10.0,116,1.0,266.0,0.0037593984962406013
16305,1996,Chile,Sailing,0.0,0.0,0.0,1,10.0,10.0,10.0,312,1.0,462.0,0.0021645021645021645
16306,1996,Chile,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,313,1.0,538.0,0.0018587360594795538
16307,1996,Chile,Swimming,0.0,0.0,0.0,1,32.0,32.0,32.0,634,1.0,1114.0,0.0008976660682226212
16308,1996,Chile,Table Tennis,0.0,0.0,0.0,2,4.0,4.0,4.0,108,2.0,168.0,0.011904761904761904
16309,1996,Chile,Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,104,1.0,164.0,0.006097560975609756
16310,1996,Chile,Weightlifting,0.0,0.0,0.0,1,10.0,10.0,10.0,220,1.0,370.0,0.002702702702702703
16311,1996,China,Basketball,0.0,0.0,0.0,2,2.0,2.0,2.0,24,2.0,54.0,0.037037037037037035
16312,1996,China,Boxing,0.0,0.0,0.0,3,12.0,12.0,24.0,355,3.0,571.0,0.005253940455341506
16313,1996,China,Canoeing,0.0,0.0,0.0,4,16.0,16.0,16.0,269,4.0,509.0,0.007858546168958742
16314,1996,China,Cycling,0.0,0.0,0.0,4,14.0,14.0,14.0,284,4.0,494.0,0.008097165991902834
16315,1996,China,Fencing,0.0,0.0,0.0,5,10.0,10.0,10.0,116,5.0,266.0,0.018796992481203006
16316,1996,China,Handball,0.0,0.0,0.0,1,2.0,2.0,2.0,20,1.0,50.0,0.02
16317,1996,China,Rhythmic Gymnastics,0.0,0.0,0.0,2,2.0,2.0,2.0,33,2.0,63.0,0.031746031746031744
16318,1996,China,Sailing,0.0,0.0,0.0,4,10.0,10.0,10.0,312,4.0,462.0,0.008658008658008658
16319,1996,China,Synchronized Swimming,0.0,0.0,0.0,1,1.0,1.0,1.0,8,1.0,23.0,0.043478260869565216
16320,1996,China,Tennis,0.0,0.0,0.0,2,4.0,4.0,4.0,104,2.0,164.0,0.012195121951219513
16321,1996,China-1,Badminton,0.0,0.0,0.0,3,5.0,5.0,5.0,124,3.0,199.0,0.01507537688442211
16322,1996,Chinese Taipei,Archery,0.0,0.0,0.0,2,4.0,4.0,4.0,66,2.0,126.0,0.015873015873015872
16323,1996,Chinese Taipei,Athletics,0.0,0.0,0.0,6,44.0,44.0,44.0,1365,6.0,2025.0,0.002962962962962963
16324,1996,Chinese Taipei,Badminton,0.0,0.0,0.0,3,5.0,5.0,5.0,124,3.0,199.0,0.01507537688442211
16325,1996,Chinese Taipei,Boxing,0.0,0.0,0.0,1,12.0,12.0,24.0,355,1.0,571.0,0.0017513134851138354
16326,1996,Chinese Taipei,Cycling,0.0,0.0,0.0,1,14.0,14.0,14.0,284,1.0,494.0,0.0020242914979757085
16327,1996,Chinese Taipei,Diving,0.0,0.0,0.0,2,4.0,4.0,4.0,97,2.0,157.0,0.012738853503184714
16328,1996,Chinese Taipei,Judo,0.0,0.0,0.0,10,14.0,14.0,28.0,387,10.0,639.0,0.01564945226917058
16329,1996,Chinese Taipei,Sailing,0.0,0.0,0.0,2,10.0,10.0,10.0,312,2.0,462.0,0.004329004329004329
16330,1996,Chinese Taipei,Shooting,0.0,0.0,0.0,2,15.0,15.0,15.0,313,2.0,538.0,0.0037174721189591076
16331,1996,Chinese Taipei,Softball,0.0,0.0,0.0,1,1.0,1.0,1.0,8,1.0,23.0,0.043478260869565216
16332,1996,Chinese Taipei,Swimming,0.0,0.0,0.0,8,32.0,32.0,32.0,634,8.0,1114.0,0.00718132854578097
16333,1996,Chinese Taipei,Tennis,0.0,0.0,0.0,2,4.0,4.0,4.0,104,2.0,164.0,0.012195121951219513
16334,1996,Chinese Taipei,Weightlifting,0.0,0.0,0.0,3,10.0,10.0,10.0,220,3.0,370.0,0.008108108108108109
16335,1996,Chinese Taipei-1,Table Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,108,1.0,168.0,0.005952380952380952
16336,1996,Chinese Taipei-2,Table Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,108,1.0,168.0,0.005952380952380952
16337,1996,Colombia,Athletics,0.0,0.0,0.0,10,44.0,44.0,44.0,1365,10.0,2025.0,0.0049382716049382715
16338,1996,Colombia,Boxing,0.0,0.0,0.0,4,12.0,12.0,24.0,355,4.0,571.0,0.0070052539404553416
16339,1996,Colombia,Cycling,0.0,0.0,0.0,6,14.0,14.0,14.0,284,6.0,494.0,0.012145748987854251
16340,1996,Colombia,Equestrianism,0.0,0.0,0.0,1,6.0,6.0,6.0,85,1.0,175.0,0.005714285714285714
16341,1996,Colombia,Fencing,0.0,0.0,0.0,1,10.0,10.0,10.0,116,1.0,266.0,0.0037593984962406013
16342,1996,Colombia,Shooting,0.0,0.0,0.0,2,15.0,15.0,15.0,313,2.0,538.0,0.0037174721189591076
16343,1996,Colombia,Swimming,0.0,0.0,0.0,5,32.0,32.0,32.0,634,5.0,1114.0,0.004488330341113106
16344,1996,Colombia,Weightlifting,0.0,0.0,0.0,4,10.0,10.0,10.0,220,4.0,370.0,0.010810810810810811
16345,1996,Colombia,Wrestling,0.0,0.0,0.0,3,20.0,20.0,20.0,401,3.0,701.0,0.0042796005706134095
16346,1996,Comoros,Athletics,0.0,0.0,0.0,4,44.0,44.0,44.0,1365,4.0,2025.0,0.0019753086419753087
16347,1996,Congo (Brazzaville),Athletics,0.0,0.0,0.0,2,44.0,44.0,44.0,1365,2.0,2025.0,0.0009876543209876543
16348,1996,Congo (Brazzaville),Judo,0.0,0.0,0.0,1,14.0,14.0,28.0,387,1.0,639.0,0.001564945226917058
16349,1996,Congo (Brazzaville),Swimming,0.0,0.0,0.0,2,32.0,32.0,32.0,634,2.0,1114.0,0.0017953321364452424
16350,1996,Congo (Kinshasa),Athletics,0.0,0.0,0.0,1,44.0,44.0,44.0,1365,1.0,2025.0,0.0004938271604938272
16351,1996,Congo (Kinshasa),Basketball,0.0,0.0,0.0,1,2.0,2.0,2.0,24,1.0,54.0,0.018518518518518517
16352,1996,Cook Islands,Athletics,0.0,0.0,0.0,1,44.0,44.0,44.0,1365,1.0,2025.0,0.0004938271604938272
16353,1996,Cook Islands,Sailing,0.0,0.0,0.0,1,10.0,10.0,10.0,312,1.0,462.0,0.0021645021645021645
16354,1996,Cook Islands,Weightlifting,0.0,0.0,0.0,1,10.0,10.0,10.0,220,1.0,370.0,0.002702702702702703
16355,1996,Costa Rica,Athletics,0.0,0.0,0.0,2,44.0,44.0,44.0,1365,2.0,2025.0,0.0009876543209876543
16356,1996,Costa Rica,Canoeing,0.0,0.0,0.0,2,16.0,16.0,16.0,269,2.0,509.0,0.003929273084479371
16357,1996,Costa Rica,Cycling,0.0,0.0,0.0,1,14.0,14.0,14.0,284,1.0,494.0,0.0020242914979757085
16358,1996,Costa Rica,Diving,0.0,0.0,0.0,1,4.0,4.0,4.0,97,1.0,157.0,0.006369426751592357
16359,1996,Costa Rica,Judo,0.0,0.0,0.0,2,14.0,14.0,28.0,387,2.0,639.0,0.003129890453834116
16360,1996,Cote d'Ivoire,Athletics,0.0,0.0,0.0,2,44.0,44.0,44.0,1365,2.0,2025.0,0.0009876543209876543
16361,1996,Cote d'Ivoire,Canoeing,0.0,0.0,0.0,2,16.0,16.0,16.0,269,2.0,509.0,0.003929273084479371
16362,1996,Cote d'Ivoire,Judo,0.0,0.0,0.0,2,14.0,14.0,28.0,387,2.0,639.0,0.003129890453834116
16363,1996,Cote d'Ivoire,Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,104,1.0,164.0,0.006097560975609756
16364,1996,Croatia,Athletics,0.0,0.0,0.0,3,44.0,44.0,44.0,1365,3.0,2025.0,0.0014814814814814814
16365,1996,Croatia,Basketball,0.0,0.0,0.0,1,2.0,2.0,2.0,24,1.0,54.0,0.018518518518518517
16366,1996,Croatia,Boxing,0.0,0.0,0.0,1,12.0,12.0,24.0,355,1.0,571.0,0.0017513134851138354
16367,1996,Croatia,Canoeing,0.0,0.0,0.0,4,16.0,16.0,16.0,269,4.0,509.0,0.007858546168958742
16368,1996,Croatia,Gymnastics,0.0,0.0,0.0,1,14.0,16.0,14.0,88,1.0,308.0,0.003246753246753247
16369,1996,Croatia,Rowing,0.0,0.0,0.0,3,14.0,14.0,14.0,206,3.0,416.0,0.007211538461538462
16370,1996,Croatia,Sailing,0.0,0.0,0.0,2,10.0,10.0,10.0,312,2.0,462.0,0.004329004329004329
16371,1996,Croatia,Shooting,0.0,0.0,0.0,3,15.0,15.0,15.0,313,3.0,538.0,0.0055762081784386614
16372,1996,Croatia,Swimming,0.0,0.0,0.0,10,32.0,32.0,32.0,634,10.0,1114.0,0.008976660682226212
16373,1996,Croatia,Table Tennis,0.0,0.0,0.0,4,4.0,4.0,4.0,108,4.0,168.0,0.023809523809523808
16374,1996,Croatia,Tennis,0.0,0.0,0.0,3,4.0,4.0,4.0,104,3.0,164.0,0.018292682926829267
16375,1996,Croatia,Wrestling,0.0,0.0,0.0,1,20.0,20.0,20.0,401,1.0,701.0,0.0014265335235378032
16376,1996,Cuba,Basketball,0.0,0.0,0.0,1,2.0,2.0,2.0,24,1.0,54.0,0.018518518518518517
16377,1996,Cuba,Beach Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,42,1.0,72.0,0.013888888888888888
16378,1996,Cuba,Cycling,0.0,0.0,0.0,1,14.0,14.0,14.0,284,1.0,494.0,0.0020242914979757085
16379,1996,Cuba,Rowing,0.0,0.0,0.0,1,14.0,14.0,14.0,206,1.0,416.0,0.002403846153846154
16380,1996,Cuba,Sailing,0.0,0.0,0.0,1,10.0,10.0,10.0,312,1.0,462.0,0.0021645021645021645
16381,1996,Cuba,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,313,1.0,538.0,0.0018587360594795538
16382,1996,Cyprus,Athletics,0.0,0.0,0.0,5,44.0,44.0,44.0,1365,5.0,2025.0,0.0024691358024691358
16383,1996,Cyprus,Sailing,0.0,0.0,0.0,2,10.0,10.0,10.0,312,2.0,462.0,0.004329004329004329
16384,1996,Cyprus,Shooting,0.0,0.0,0.0,1,15.0,15.0,15.0,313,1.0,538.0,0.0018587360594795538
16385,1996,Cyprus,Swimming,0.0,0.0,0.0,2,32.0,32.0,32.0,634,2.0,1114.0,0.0017953321364452424
16386,1996,Cyprus,Wrestling,0.0,0.0,0.0,1,20.0,20.0,20.0,401,1.0,701.0,0.0014265335235378032
16387,1996,Czech Republic,Beach Volleyball,0.0,0.0,0.0,1,2.0,2.0,2.0,42,1.0,72.0,0.013888888888888888
16388,1996,Czech Republic,Boxing,0.0,0.0,0.0,4,12.0,12.0,24.0,355,4.0,571.0,0.0070052539404553416
16389,1996,Czech Republic,Cycling,0.0,0.0,0.0,4,14.0,14.0,14.0,284,4.0,494.0,0.008097165991902834
16390,1996,Czech Republic,Fencing,0.0,0.0,0.0,1,10.0,10.0,10.0,116,1.0,266.0,0.0037593984962406013
16391,1996,Czech Republic,Gymnastics,0.0,0.0,0.0,2,14.0,16.0,14.0,88,2.0,308.0,0.006493506493506494
16392,1996,Czech Republic,Judo,0.0,0.0,0.0,4,14.0,14.0,28.0,387,4.0,639.0,0.006259780907668232
16393,1996,Czech Republic,Rhythmic Gymnastics,0.0,0.0,0.0,1,2.0,2.0,2.0,33,1.0,63.0,0.015873015873015872
16394,1996,Czech Republic,Rowing,0.0,0.0,0.0,3,14.0,14.0,14.0,206,3.0,416.0,0.007211538461538462
16395,1996,Czech Republic,Sailing,0.0,0.0,0.0,2,10.0,10.0,10.0,312,2.0,462.0,0.004329004329004329
16396,1996,Czech Republic,Swimming,0.0,0.0,0.0,9,32.0,32.0,32.0,634,9.0,1114.0,0.00807899461400359
16397,1996,Czech Republic,Table Tennis,0.0,0.0,0.0,2,4.0,4.0,4.0,108,2.0,168.0,0.011904761904761904
16398,1996,Czech Republic,Weightlifting,0.0,0.0,0.0,2,10.0,10.0,10.0,220,2.0,370.0,0.005405405405405406
16399,1996,Czech Republic,Wrestling,0.0,0.0,0.0,3,20.0,20.0,20.0,401,3.0,701.0,0.0042796005706134095
16400,1996,Czech Republic-2,Canoeing,0.0,0.0,0.0,1,16.0,16.0,16.0,269,1.0,509.0,0.0019646365422396855
16401,1996,Denmark,Athletics,0.0,0.0,0.0,7,44.0,44.0,44.0,1365,7.0,2025.0,0.0034567901234567903
16402,1996,Denmark,Boxing,0.0,0.0,0.0,2,12.0,12.0,24.0,355,2.0,571.0,0.0035026269702276708
16403,1996,Denmark,Canoeing,0.0,0.0,0.0,3,16.0,16.0,16.0,269,3.0,509.0,0.005893909626719057
16404,1996,Denmark,Equestrianism,0.0,0.0,0.0,2,6.0,6.0,6.0,85,2.0,175.0,0.011428571428571429
16405,1996,Denmark,Fencing,0.0,0.0,0.0,1,10.0,10.0,10.0,116,1.0,266.0,0.0037593984962406013
16406,1996,Denmark,Football,0.0,0.0,0.0,1,2.0,2.0,2.0,24,1.0,54.0,0.018518518518518517
16407,1996,Denmark,Shooting,0.0,0.0,0.0,8,15.0,15.0,15.0,313,8.0,538.0,0.01486988847583643
16408,1996,Denmark,Swimming,0.0,0.0,0.0,9,32.0,32.0,32.0,634,9.0,1114.0,0.00807899461400359
16409,1996,Denmark,Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,104,1.0,164.0,0.006097560975609756
16410,1996,Denmark-1,Badminton,0.0,0.0,0.0,2,5.0,5.0,5.0,124,2.0,199.0,0.010050251256281407
16411,1996,Denmark-2,Badminton,0.0,0.0,0.0,3,5.0,5.0,5.0,124,3.0,199.0,0.01507537688442211
16412,1996,Djibouti,Athletics,0.0,0.0,0.0,2,44.0,44.0,44.0,1365,2.0,2025.0,0.0009876543209876543
16413,1996,Djibouti,Sailing,0.0,0.0,0.0,2,10.0,10.0,10.0,312,2.0,462.0,0.004329004329004329
16414,1996,Dominica,Athletics,0.0,0.0,0.0,5,44.0,44.0,44.0,1365,5.0,2025.0,0.0024691358024691358
16415,1996,Dominica,Swimming,0.0,0.0,0.0,1,32.0,32.0,32.0,634,1.0,1114.0,0.0008976660682226212
16416,1996,Dominican Republic,Athletics,0.0,0.0,0.0,3,44.0,44.0,44.0,1365,3.0,2025.0,0.0014814814814814814
16417,1996,Dominican Republic,Boxing,0.0,0.0,0.0,6,12.0,12.0,24.0,355,6.0,571.0,0.010507880910683012
16418,1996,Dominican Republic,Judo,0.0,0.0,0.0,3,14.0,14.0,28.0,387,3.0,639.0,0.004694835680751174
16419,1996,Dominican Republic,Table Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,108,1.0,168.0,0.005952380952380952
16420,1996,Dominican Republic,Tennis,0.0,0.0,0.0,1,4.0,4.0,4.0,104,1.0,164.0,0.006097560975609756
16421,1996,Dominican Republic,Weightlifting,0.0,0.0,0.0,1,10.0,10.0,10.0,220,1.0,370.0,0.002702702702702703
16422,1996,Dominican Republic,Wrestling,0.0,0.0,0.0,1,20.0,20.0,20.0,401,1.0,701.0,0.0014265335235378032
